Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
633104,"Foundations of Measurement Volume III: Representation, Axiomatization, and Invariance",R. Duncan Luce,"Luce, R. Duncan","David H. Krantz, Patrick C. Suppes, Amos Tversky","=""0486453162""","=""9780486453163""",0,4.00,Dover Publications,Paperback,382,2006,1990,,2021/06/01,to-read,to-read (#552),to-read,,,,0,,,0,,,,,
859126,"Foundations of Measurement Volume II: Geometrical, Threshold, and Probabilistic Representations",Patrick C. Suppes,"Suppes, Patrick C.","David H. Krantz, R. Duncan Luce, Amos Tversky","=""0486453154""","=""9780486453156""",0,4.00,Dover Publications,Paperback,512,2006,1989,,2021/06/01,to-read,to-read (#551),to-read,,,,0,,,0,,,,,
3762951,Ourselves: Why We Are Who We Are,Frank  Smith,"Smith, Frank",,"=""0805859551""","=""9780805859553""",0,3.42,Routledge,Paperback,136,2006,2006,,2021/06/01,to-read,to-read (#549),to-read,,,,0,,,0,,,,,
859124,Foundations of Measurement Volume I: Additive and Polynomial Representations,David H. Krantz,"Krantz, David H.","R. Duncan Luce, Patrick C. Suppes, Amos Tversky","=""0486453146""","=""9780486453149""",0,3.80,Dover Publications,Paperback,624,2006,1971,,2021/06/01,to-read,to-read (#550),to-read,,,,0,,,0,,,,,
7226345,To Think,Frank  Smith,"Smith, Frank",,"=""0807730572""","=""9780807730577""",0,4.59,Teachers College Press,Paperback,181,1991,1990,,2021/06/01,to-read,to-read (#548),to-read,,,,0,,,0,,,,,
3560315,Essays Into Literacy: Selected Papers and Some Afterthoughts,Frank  Smith,"Smith, Frank",,"=""0435082051""","=""9780435082055""",0,4.83,Heinemann Educational Books,Paperback,157,1983,1983,,2021/06/01,to-read,to-read (#547),to-read,,,,0,,,0,,,,,
3391556,"Archetypes, a Natural History of the Self",Anthony Stevens,"Stevens, Anthony",,"=""0688007856""","=""9780688007850""",0,4.11,William Morrow & Company,Hardcover,324,1982,1982,,2021/06/01,to-read,to-read (#546),to-read,,,,0,,,0,,,,,
1044831,Are Your Lights On?: How to Figure Out What the Problem Really is,Donald C. Gause,"Gause, Donald C.",Gerald M. Weinberg,"=""0932633161""","=""9780932633163""",0,4.01,"Dorset House Publishing Company, Incorporated",Paperback,156,1990,1982,,2021/06/01,to-read,to-read (#545),to-read,,,,0,,,0,,,,,
29777195,Teach Your Child How To Think,Edward de Bono,"Bono, Edward de",,"=""0241257492""","=""9780241257494""",0,3.72,Penguin Life,Paperback,320,2015,1992,,2021/06/01,to-read,to-read (#543),to-read,,,,0,,,0,,,,,
6539380,Product Design: A Practical Guide to Systematic Methods of New Product Development,Mike  Baxter,"Baxter, Mike",,"=""0748741976""","=""9780748741977""",0,3.89,CRC Press,Paperback,304,1995,1995,,2021/06/01,to-read,to-read (#544),to-read,,,,0,,,0,,,,,
41213502,The Nature Of Mathematics (1919),Philip Edward Bertrand Jourdain,"Jourdain, Philip Edward Bertrand",,"=""1436622840""","=""9781436622844""",0,3.00,Kessinger Publishing,Hardcover,128,2008,2007,,2018/08/18,to-read,to-read (#257),to-read,,,,0,,,0,,,,,
10447241,"The Republic, Introduction, Books 1-5",Plato,"Plato, Plato","James Adam, D.A. Rees","=""052111876X""","=""9780521118767""",5,4.43,,,,2010,-380,,2021/03/23,,,read,,,,1,,,0,,,,,
3818434,The Zero-sum Society: Distribution & the Possibilities for Economic Change,Lester Carl Thurow,"Thurow, Lester Carl",,"=""0140058079""","=""9780140058079""",0,3.47,Penguin Books,Paperback,24,1981,1966,,2021/03/23,to-read,to-read (#542),to-read,,,,0,,,0,,,,,
6576643,Used Books: Marking Readers in Renaissance England,William H. Sherman,"Sherman, William H.",,"=""0812220846""","=""9780812220841""",0,3.92,University of Pennsylvania Press,Paperback,288,2009,2007,,2021/03/23,to-read,to-read (#541),to-read,,,,0,,,0,,,,,
3924110,Qualitative Reasoning: Modeling and Simulation with Incomplete Knowledge,Benjamin Kuipers,"Kuipers, Benjamin",,"=""026211190X""","=""9780262111904""",0,4.25,MIT Press (MA),Hardcover,418,1994,1994,,2021/03/23,to-read,to-read (#540),to-read,,,,0,,,0,,,,,
924310,"American Gardens, 1890-1930: Northeast, Mid-Atlantic, and Midwest Regions",Sam Watters,"Watters, Sam",,"=""0926494430""","=""9780926494435""",0,3.00,Acanthus Press,Hardcover,,2006,2006,,2021/03/23,to-read,to-read (#539),to-read,,,,0,,,0,,,,,
1359904,From Web to Workplace: Design Open Hypermedia Systems,Kaj Gronbaek,"Gronbaek, Kaj",,"=""0262071916""","=""9780262071918""",0,3.50,MIT Press,Hardcover,,1999,1999,,2021/03/23,to-read,to-read (#538),to-read,,,,0,,,0,,,,,
4734066,"Culture in Mind: Cognition, Culture, and the Problem of Meaning",Bradd Shore,"Shore, Bradd",,"=""0195095979""","=""9780195095975""",0,3.95,"Oxford University Press, USA",Hardcover,448,1996,1996,,2021/03/23,to-read,to-read (#537),to-read,,,,0,,,0,,,,,
257015,Getting Started in Electronics,Forrest M. Mims III,"III, Forrest M. Mims",,"=""0945053282""","=""9780945053286""",0,4.09,"Book Renter, Inc.",Paperback,128,2000,1983,,2021/03/23,to-read,to-read (#536),to-read,,,,0,,,0,,,,,
9704856,The Origins of Political Order: From Prehuman Times to the French Revolution,Francis Fukuyama,"Fukuyama, Francis",,"=""0374227349""","=""9780374227340""",0,4.17,Farrar Straus Giroux,Hardcover,585,2011,2011,,2021/03/23,to-read,to-read (#535),to-read,,,,0,,,0,,,,,
20518872,The Three-Body Problem (Remembrance of Earth’s Past #1),Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377063""","=""9780765377067""",0,4.07,Tor Books,Hardcover,399,2014,2006,,2021/03/23,to-read,to-read (#534),to-read,,,,0,,,0,,,,,
15999537,Everyday Technology: Machines and the Making of India's Modernity,David Arnold,"Arnold, David",,"=""0226922022""","=""9780226922027""",0,3.70,University of Chicago Press,Hardcover,232,2013,2013,,2021/03/23,to-read,to-read (#534),to-read,,,,0,,,0,,,,,
50204643,Deep Learning for Coders with Fastai and Pytorch: AI Applications Without a PhD,Jeremy   Howard,"Howard, Jeremy",Sylvain Gugger,"=""1492045527""","=""9781492045526""",0,4.65,O'Reilly Media,Paperback,350,2020,,,2021/03/23,to-read,to-read (#533),to-read,,,,0,,,0,,,,,
7841366,The Nature of Technology: What It Is and How It Evolves,W. Brian Arthur,"Arthur, W. Brian",,"=""1416544062""","=""9781416544067""",4,3.98,Free Press,Paperback,256,2011,2009,,2021/03/23,,,read,,,,1,,,0,,,,,
10026357,The Great Conversation: A Historical Introduction to Philosophy,Norman Melchert,"Melchert, Norman",,"=""0195397614""","=""9780195397611""",0,3.97,"Oxford University Press, USA",Hardcover,735,2010,1995,,2021/03/23,to-read,to-read (#532),to-read,,,,0,,,0,,,,,
7251753,Cognitive Science: An Introduction to the Science of the Mind,José Luis Bermúdez,"Bermúdez, José Luis",,"=""0521708370""","=""9780521708371""",0,3.81,Cambridge University Press,Paperback,492,2010,2010,,2021/03/23,to-read,to-read (#531),to-read,,,,0,,,0,,,,,
53004701,"Frank Herbert's Dune Saga 3-Book Boxed Set: Dune, Dune Messiah, and Children of Dune",Frank Herbert,"Herbert, Frank",,"=""0593201892""","=""9780593201893""",0,4.37,Ace Books,Paperback,,2020,1979,,2021/03/23,to-read,to-read (#530),to-read,,,,0,,,0,,,,,
85063,Pattern Hatching: Design Patterns Applied (Software Patterns Series),John M. Vlissides,"Vlissides, John M.",,"=""0201432935""","=""9780201432930""",0,3.75,Addison-Wesley Professional,Paperback,160,1998,1998,,2021/03/23,to-read,to-read (#529),to-read,,,,0,,,0,,,,,
574429,Oil Painting Techniques and Materials,Harold Speed,"Speed, Harold",,"=""0486255069""","=""9780486255064""",4,4.23,Dover Publications,Paperback,280,1987,1987,,2021/03/23,,,read,,,,1,,,0,,,,,
1514213,The Practice and Science of Drawing,Harold Speed,"Speed, Harold",,"=""0486228703""","=""9780486228709""",4,4.08,Dover Publications,Paperback,296,1972,1900,,2021/03/23,,,read,,,,1,,,0,,,,,
51456604,A Synthesizing Mind: A Memoir from the Creator of Multiple Intelligences Theory,Howard Gardner,"Gardner, Howard",,"=""0262044269""","=""9780262044264""",0,3.85,MIT Press,Hardcover,304,2020,,,2021/03/23,to-read,to-read (#528),to-read,,,,0,,,0,,,,,
54744219,"Rethinking Humanity: Five Foundational Sector Disruptions, the Lifecycle of Civilizations, and the Coming Age of Freedom (RethinkX Sector Disruption)",Tony Seba,"Seba, Tony",James Arbib,"=""1734954604""","=""9781734954609""",3,4.43,,Paperback,,2020,,,2021/03/23,to-read,to-read (#527),to-read,,,,0,,,0,,,,,
19607193,Mindsight: The New Science of Personal Transformation,Daniel J. Siegel,"Siegel, Daniel J.",,"=""""","=""8580001047072""",4,4.11,Bantam,Paperback,,2010,2009,,2021/03/23,,,read,,,,1,,,0,,,,,
30971630,Peak: Secrets from the New Science of Expertise,K. Anders Ericsson,"Ericsson, K. Anders",Robert Pool,"=""0544947223""","=""9780544947221""",0,4.21,Mariner Books,Paperback,336,2017,2016,,2021/03/23,to-read,to-read (#526),to-read,,,,0,,,0,,,,,
51377094,The DARPA Model for Transformative Technologies: Perspectives on the U.S. Defense Advanced Research Projects Agency,William B. Bonvillian,"Bonvillian, William B.",,"=""1783747919""","=""9781783747917""",0,3.50,Openbook Publishers,Paperback,485,2019,2019,,2021/03/23,to-read,to-read (#525),to-read,,,,0,,,0,,,,,
7570763,"How to Measure Anything: Finding the Value of ""Intangibles"" in Business",Douglas W. Hubbard,"Hubbard, Douglas W.",,"=""0470539399""","=""9780470539392""",0,3.87,John Wiley & Sons,Hardcover,304,2010,1985,,2021/03/23,to-read,to-read (#524),to-read,,,,0,,,0,,,,,
52668915,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",Merlin Sheldrake,"Sheldrake, Merlin",,"=""0525510311""","=""9780525510314""",0,4.39,Random House,Hardcover,366,2020,2020,,2021/03/23,to-read,to-read (#523),to-read,,,,0,,,0,,,,,
49151026,"The French Laundry, Per Se",Thomas Keller,"Keller, Thomas",,"=""1579658490""","=""9781579658496""",0,4.15,Artisan,Hardcover,400,2020,,,2021/03/23,to-read,to-read (#522),to-read,,,,0,,,0,,,,,
22635884,Warriors: The Complete First Series Box Set,Erin Hunter,"Hunter, Erin",,"=""0062367145""","=""9780062367143""",0,4.57,HarperCollins,Paperback,2112,2015,2005,,2021/03/23,to-read,to-read (#521),to-read,,,,0,,,0,,,,,
12131153,How to Talk So Kids Will Listen  Listen So Kids Will Talk,Adele Faber,"Faber, Adele",Elaine Mazlish,"=""1451663889""","=""9781451663884""",0,4.26,Scribner,Paperback,384,2012,1996,,2021/03/23,to-read,to-read (#520),to-read,,,,0,,,0,,,,,
154556,The French Laundry Cookbook,Thomas Keller,"Keller, Thomas",Deborah Jones,"=""1579651267""","=""9781579651268""",0,4.29,Artisan,Hardcover,336,1999,1999,,2021/03/23,to-read,to-read (#519),to-read,,,,0,,,0,,,,,
1810837,Basic Category Theory for Computer Scientists,Benjamin C. Pierce,"Pierce, Benjamin C.",,"=""0262660717""","=""9780262660716""",0,3.57,MIT Press,Paperback,100,1991,1991,,2021/03/23,to-read,to-read (#518),to-read,,,,0,,,0,,,,,
43986191,An Invitation to Applied Category Theory: Seven Sketches in Compositionality,Brendan Fong,"Fong, Brendan",David I Spivak,"=""1108711820""","=""9781108711821""",0,4.44,Cambridge University Press,Paperback,348,2019,2019,,2021/03/23,to-read,to-read (#517),to-read,,,,0,,,0,,,,,
1220422,Idealized Design: How to Dissolve Tomorrow's Crisis...Today,Russell L. Ackoff,"Ackoff, Russell L.","Jason Magidson, Herbert J. Addison","=""0131963635""","=""9780131963634""",0,3.98,Wharton School Publishing,Hardcover,336,2006,2006,,2021/03/23,to-read,to-read (#516),to-read,,,,0,,,0,,,,,
9979394,Category Theory,Steve Awodey,"Awodey, Steve",,"=""0199237182""","=""9780199237180""",0,4.04,"Oxford University Press, USA",Paperback,336,2010,2006,,2021/03/23,to-read,to-read (#515),to-read,,,,0,,,0,,,,,
39088592,The Model Thinker: What You Need to Know to Make Data Work for You,Scott E. Page,"Page, Scott E.",,"=""0465094627""","=""9780465094622""",0,3.93,Basic Books,Hardcover,448,2018,2018,,2021/03/23,to-read,to-read (#514),to-read,,,,0,,,0,,,,,
8863880,The Histories,Polybius,"Polybius, Polybius","Robin Waterfield, Brian McGing","=""0199534705""","=""9780199534708""",4,4.04,Oxford University Press,Paperback,501,2010,-170,,2021/03/23,,,read,,,,1,,,0,,,,,
27067988,Fearless Change: Patterns for Introducing New Ideas (Paperback),Mary Lynn Manns,"Manns, Mary Lynn",Linda Rising,"=""0134395255""","=""9780134395258""",0,3.94,Addison-Wesley Professional,Paperback,304,2015,2004,,2021/03/23,to-read,to-read (#513),to-read,,,,0,,,0,,,,,
3043127,The Nature of Computation,Cristopher Moore,"Moore, Cristopher",Stephan Mertens,"=""0199233217""","=""9780199233212""",0,4.61,"Oxford University Press, USA",Hardcover,1032,2011,2011,,2021/03/23,to-read,to-read (#512),to-read,,,,0,,,0,,,,,
29885382,Practical Foundations for Programming Languages,Robert Harper,"Harper, Robert",,"=""1107150302""","=""9781107150300""",0,3.96,Cambridge University Press,Hardcover,494,2016,2012,,2021/03/23,to-read,to-read (#511),to-read,,,,0,,,0,,,,,
52595396,The Value of Everything: Making and Taking in the Global Economy,Mariana Mazzucato,"Mazzucato, Mariana",,"=""1541758242""","=""9781541758247""",0,4.10,PublicAffairs,Paperback,384,2020,2018,,2021/03/23,to-read,to-read (#510),to-read,,,,0,,,0,,,,,
50011987,Zucked: Waking Up to the Facebook Catastrophe,Roger McNamee,"McNamee, Roger",,"=""0525561374""","=""9780525561378""",0,3.70,Penguin Books,Paperback,400,2020,2019,,2021/03/23,to-read,to-read (#509),to-read,,,,0,,,0,,,,,
37638098,Creative Selection: Inside Apple's Design Process During the Golden Age of Steve Jobs,Ken Kocienda,"Kocienda, Ken",,"=""1250194466""","=""9781250194466""",4,4.06,St. Martin's Press,Hardcover,264,2018,2018,,2021/03/23,,,read,,,,1,,,0,,,,,
53914968,Mission Economy: A Moonshot Guide to Changing Capitalism,Mariana Mazzucato,"Mazzucato, Mariana",,"=""0063046237""","=""9780063046238""",0,4.01,Harper Business,Hardcover,272,2021,2020,,2021/03/23,to-read,to-read (#508),to-read,,,,0,,,0,,,,,
53730362,Ideas That Created the Future: Classic Papers of Computer Science,Harry Lewis,"Lewis, Harry",,"=""0262045303""","=""9780262045308""",0,4.33,MIT Press,Paperback,520,2021,,,2021/03/23,to-read,to-read (#507),to-read,,,,0,,,0,,,,,
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465051367""","=""9780465051366""",0,3.95,Basic Books,Paperback,272,2005,2003,,2021/03/23,to-read,to-read (#506),to-read,,,,0,,,0,,,,,
443808,Walt Disney: The Triumph of the American Imagination,Neal Gabler,"Gabler, Neal",,"=""0679757473""","=""9780679757474""",0,3.99,Vintage,Paperback,912,2007,2006,,2021/03/23,to-read,to-read (#505),to-read,,,,0,,,0,,,,,
34576082,How to Take Smart Notes,Sönke Ahrens,"Ahrens, Sönke",,"=""1542866502""","=""9781542866507""",5,4.22,Createspace Independent Publishing Platform,Paperback,170,2017,2017,,2021/03/23,,,read,,,,1,,,0,,,,,
25908623,Information Architecture: For the Web and Beyond,Louis Rosenfeld,"Rosenfeld, Louis","Peter Morville, Jorge Arango","=""1491911689""","=""9781491911686""",0,3.92,O'Reilly Media,Paperback,486,2015,1998,,2021/03/23,to-read,to-read (#504),to-read,,,,0,,,0,,,,,
56964486,Staff Engineer: Leadership Beyond the Management Track,Will Larson,"Larson, Will",,"=""1736417916""","=""9781736417916""",0,4.12,Will Larson,Paperback,371,2021,,,2021/03/23,to-read,to-read (#503),to-read,,,,0,,,0,,,,,
1529016,The Day the Universe Changed,James  Burke,"Burke, James",,"=""0316117064""","=""9780316117067""",0,4.21,Little Brown and Company,Paperback,352,1985,1986,,2021/03/23,,,read,,,,1,,,0,,,,,
44824748,R. Buckminster Fuller: Pattern-Thinking,R Buckminster Fuller,"Fuller, R Buckminster",,"=""3037786094""","=""9783037786093""",0,4.58,Lars Muller Publishers,Paperback,400,2019,,,2021/03/23,to-read,to-read (#502),to-read,,,,0,,,0,,,,,
51107158,The Good Ancestor: How to Think Long-Term in a Short-Term World,Roman Krznaric,"Krznaric, Roman",,"=""1615197303""","=""9781615197309""",0,4.14,The Experiment,Hardcover,288,2020,2020,,2021/03/23,to-read,to-read (#501),to-read,,,,0,,,0,,,,,
54811336,Grand Transitions: How the Modern World Was Made,Vaclav Smil,"Smil, Vaclav",,"=""0190060662""","=""9780190060664""",0,4.19,"Oxford University Press, USA",Hardcover,368,2021,,,2021/03/23,to-read,to-read (#500),to-read,,,,0,,,0,,,,,
40407972,Game Thinking: Innovate Smarter & Drive Deep Engagement with Design Techniques from Hit Games,Amy Jo Kim,"Kim, Amy Jo","Raph Koster, Scott Kim","=""099978854X""","=""9780999788547""",3,4.07,Gamethinking.IO,Paperback,214,2018,,,2020/08/02,,,read,,,,1,,,0,,,,,
798635,"iWoz: Computer Geek to Cult Icon: How I Invented the Personal Computer, Co-Founded Apple, and Had Fun Doing It",Steve Wozniak,"Wozniak, Steve",Gina Smith,"=""0393330435""","=""9780393330434""",0,3.81,W. W. Norton & Company,Paperback,313,2007,2006,,2021/01/03,,,read,,,,1,,,0,,,,,
34195034,THE PHILOSOPHY OF SCIENCE. An Introduction.,Stephen Toulmin,"Toulmin, Stephen",,"=""0090384121""","=""9780090384129""",4,3.50,Hutchinson University Library,Paperback,160,,1967,,2017/02/07,,,read,,,,1,,,0,,,,,
25876837,The Philosophy of Science: An Introduction,Stephen Toulmin,"Toulmin, Stephen",,"=""""","=""""",0,3.50,Hutchinson University Library,Paperback,160,1969,1967,,2018/08/18,,,read,,,,1,,,0,,,,,
20186,Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed,James C. Scott,"Scott, James C.",,"=""0300078153""","=""9780300078152""",4,4.21,Yale University Press,Paperback,445,1998,1998,,2018/08/18,,,read,,,,1,,,0,,,,,
528786,Tog on Interface,Bruce Tognazzini,"Tognazzini, Bruce",,"=""0201608421""","=""9780201608427""",4,3.92,Addison-Wesley Professional,Paperback,352,1992,1992,2012/09/19,2012/09/09,,,read,,,,1,,,0,,,,,
43940,Object Thinking,David      West,"West, David",,"=""0735619654""","=""9780735619654""",4,3.98,Microsoft Press,Paperback,334,2004,2004,,2020/08/02,,,read,,,,1,,,0,,,,,
36388874,"The Paper Computer Unfolded: A Twenty-First Century Guide to the Bell Labs CARDIAC (Cardboard Illustrative Aid to Computation), the LMC (Little Man Computer), and the IPC (Instructo Paper Computer)",Mark Jones Lorenzo,"Lorenzo, Mark Jones",,"=""1537421131""","=""9781537421131""",3,3.25,Createspace Independent Publishing Platform,Paperback,256,2017,,,2020/08/02,,,read,,,,1,,,0,,,,,
54140556,Working in Public: The Making and Maintenance of Open Source Software,Nadia Eghbal,"Eghbal, Nadia",,"=""0578675862""","=""9780578675862""",0,4.04,Stripe Press,Hardcover,252,2020,2020,,2020/08/02,to-read,to-read (#499),to-read,,,,0,,,0,,,,,
53730364,Software Design for Flexibility: How to Avoid Programming Yourself Into a Corner,Chris Hanson,"Hanson, Chris",Gerald Jay Sussman,"=""0262045494""","=""9780262045490""",0,3.22,MIT Press,Hardcover,448,2021,,,2020/08/02,to-read,to-read (#498),to-read,,,,0,,,0,,,,,
18276352,But How Do It Know? - The Basic Principles of Computers for Everyone,J. Clark Scott,"Scott, J. Clark",,"=""0615303765""","=""9780615303765""",3,4.45,John C. Scott,Paperback,221,2009,2009,,2020/08/02,,,read,,,,1,,,0,,,,,
6617037,"Debt: The First 5,000 Years",David Graeber,"Graeber, David",,"=""1933633867""","=""9781933633862""",0,4.20,Melville House Publishing,Hardcover,534,2011,2011,,2020/08/02,to-read,to-read (#497),to-read,,,,0,,,0,,,,,
24723314,A Guide for the Perplexed,Ernst F. Schumacher,"Schumacher, Ernst F.",,"=""006241481X""","=""9780062414816""",4,4.02,Harper Perennial,Paperback,176,2015,1977,,2020/08/02,,,read,,,,1,,,0,,,,,
465228,Community Building on the Web: Secret Strategies for Successful Online Communities,Amy Jo Kim,"Kim, Amy Jo",,"=""0201874849""","=""0785342874846""",0,3.67,Peachpit Press,Paperback,360,2006,1999,,2020/08/02,to-read,to-read (#496),to-read,,,,0,,,0,,,,,
